Als Priester ist man Lehrer und hält gleichzeitig Kontakt zu Höherem. Du hast eine riesige Machtfülle und bist zudem in einer unantastbaren Funktion. Es gibt Menschen, die diese Balance halten können. Aber es ist immer eine große Versuchung, denn der Mensch ist schwach. Und wie die Kirche mit <b>____</b> umgeht, ist komplett irre: Täter werden nicht verfolgt und Opfer nicht gehört.	Verfehlungen	Havarien	Ansatz	Fell
Der künftige US-Präsident Trump sprach sich gegen die von Obama angekündigten <b>____</b>maßnahmen gegen Russland [wegen der Hackerangriffe] aus.	Vergeltungs	Provisionsbasis	Ausreizen	Nötigung
'die Polizei ist hier' flüsterte sie in den Hörer und warf einen prüfenden Blick in die Halle. Offener wollte sie <b>____</b> <b>____</b>, dass niemand von den Gästen zuhörte.	sich , vergewissern	überschlagen , drängt	verschanzte , ungeniert	zustünde , einschlägigen
Bei Luftangriffen mussten die Fenster <b>____</b> werden.	verhängt	kläglicher	schlagen	schert
Bundesweite Stadionverbote für Fußballfans sind nach einem Urteil des Bundesverfassungsgerichts zulässig. Solche Verbote könnten auch ohne den Nachweis einer Straftat <b>____</b> werden.	verhängt	schillernde	aufkündigen	antun
Die Bundesnetzagentur ermittelt wegen einer Ordnungswidrigkeit und <b>____</b> ein Bußgeld wegen unerlaubter Frequenznutzung	verhängt	flog	verdonnern	fixen
Vom Kriegsministerium des Deutschen Reiches wurde eine Zensur <b>____</b>, damit den Kriegsgegnern keine Veröffentlichungen über kriegswichtige wissenschaftliche Erkenntnisse zugänglich gemacht werden.	verhängt	abgetan	gebe	abgeschaut
Das <b>____</b> nahm seinen Lauf.	Verhängnis	Zerwürfnis	Provision	Damit
Die Wildschweinjagd wurde ihm zum <b>____</b>.	Verhängnis	Havarien	Vermächtnis	Konkurs
Der Krieg ließ mich zum Kriegsgegner werden, ich hatte erkannt, daß der Krieg das <b>____</b> Europas, die Pest der Menschheit, die Schande unseres Jahrhunderts ist.	Verhängnis	Verrohung	Auflagen	Etat
Horst Seehofer hat lange Zeit besser als andere Politiker gespürt, was die Menschen bewegt. Seine Erfolge von gestern werden ihm nun zum <b>____</b>.	Verhängnis	Missstände	Verrohung	Führ
Anders als oft behauptet war es nicht allein der überhitzte US-Immobilienmarkt, der die Krise verursachte. Die Preise für Eigenheime stiegen zwar in den Nullerjahren kräftig an. Doch es waren Banker auf der Suche nach neuen Einnahmequellen, die eine <b>____</b> Kettenreaktion in Gang setzten.	verhängnisvolle	anfällt	wie	eingeräumt
ein <b>____</b> Irrtum	verhängnisvoller	griffen	statt	beachtlichen
diese Entscheidung war <b>____</b>, erwies sich als <b>____</b>, wirkte sich <b>____</b> aus	verhängnisvoll , verhängnisvoll , verhängnisvoll	kläglichen , nachlässt , denn	schwingen , umwerben , ruchloser	verkommen , einher , putzig
Als er die Kirche betrat, <b>____</b> er in andächtigem Schweigen.	verharrte	grimmiges	grantig	abgefunden
Sie <b>____</b> in ihrer Position, um nicht entdeckt zu werden.	verharrte	ergangen	brisantes	unterstellen
unschlüssig an der Tür / auf dem Platz <b>____</b>	verharren	einjagen	sondert	ablassen
Die Zinsen <b>____</b> schon länger auf hohem Niveau.	verharren	rütteln	ruchloser	zum
Konnte das stimmen. Funktionierte Demütigung nur dann, wenn der Beschämte <b>____</b> seiner Rolle <b>____</b>, und sich schämte?	in , verharrte	brachte , ausgiebig	nachholen , garstiges	trotzt , hehren
 <b>____</b> Hoffnungslosigkeit, Resignation, Trauer, Hoffnung, Optimismus <b>____</b>	in , verharren	beschaffen , brachiale	wettert , ruppig	knirschten , aussondern
Der Fallschirm hat sich an einem Ast <b>____</b>	verheddert	eckte	aufweichen	hergibt
Seit der Wahlnacht kann man der Demokratischen Partei dabei zusehen, wie sie sich in Deutungsduellen Seit der Wahlnacht kann man der Demokratischen Partei dabei zusehen, wie sie sich in Deutungsduellen <b>____</b>..	verheddert	verzeichnen	zickig	behält
Der Nachrichtensprecher hatte sich <b>____</b> und begann noch mal von vorn.	verheddert	pfiffige	kam	legen
Der Sturm hatte ein <b>____</b> Ausmaß.	verheerendes	birgt	veralbert	mulmig
US-Präsident Donald Trump bezeichnet die Anhörung von Robert Mueller als <b>____</b> für die Demokraten.	verheerend	umwerfend	zuschreiben	ansetzen
Meine Frisur sieht heute besonders <b>____</b> aus.	verheerend	zumutbar	fixen	hanebüchen
Der Hurrikan Kathrina <b>____</b> am 28. August 2005 weite Teile von New Orleans/Louisiana.	verheerte	stattgegeben	bezichtigten	bekennst
Hätten die Deutschen über das Weiße Haus abstimmen können, so hätten nur 4 Prozent für Trump und fast 90 für Joe Biden gestimmt, wie Umfragen zeigen. Die Erleichterung [über das Abwählen von Trump] drückt sich auch in den Kommentaren und Titelseiten der Zeitungen und Onlinemedien aus. Politiker können ihre Freude über den Wahlausgang kaum <b>____</b>. Nicht mal die AfD möchte den abgewählten Präsidenten, der seine Niederlage nicht eingestehen will, allzu offensiv verteidigen.	verhehlen	ausgelotet	wähnt	überstürzte
Er konnte seine Schadenfreude nur schlecht <b>____</b>.	verhehlen	unterzog	aufgegangen	erfassen
Die Bauern sind beinahe alle Analphabeten, das sind aber auch viele der großen Fürsten, die sich metallene Petschaften mit ihrer Unterschrift gravieren lassen, sodass sie Dokumente nicht unterzeichnen müssen, sondern nur zu stempeln brauchen und damit <b>____</b> können, dass sie unfähig sind, ihren eigenen erlauchten Namen zu schreiben.	verhehlen	ergangen	nachtragend	eingeschlagen
Holz / Briketts <b>____</b>	verheizen	warf	speisen	wies
Statt Kohle <b>____</b> das schwedische Kraftwerk Malaenergi AB Kleidung der Kette H&M.	verheizt	checken	zustehen	letztendlich
junge und unerfahrene Spieler <b>____</b>.	verheizen	gegeben	ansetzen	erschlich
Im Jobcoaching fand Patrick B. heraus, dass es 'für mich persönlich die schlechteste Idee aller Zeiten war, mich als Beamter in einem starren System <b>____</b> zu lassen.'	verheizen	vorgaukeln	sehne	einhergehend
 jemandem <b>____</b> seinem Recht / <b>____</b> einer neuen Arbeitsstelle <b>____</b>.	zu , zu , verhelfen	gebührte , gehandhabt , geschoren	gebe , sträubten , einräumen	zieht , nachkommen , ausgezeichnet
Seine Landsleute nannten Jawaharlal das ‚Juwel Indiens‘ und sie <b>____</b> den Lieblingsjünger des Mahatma in Bildern, die kaum von denen des jugendlichen Gottes Krischna zu unterscheiden waren.	verherrlichten	fühlen	schlapp	verhängnisvoller
Es ist unsinnig, die ‚gute alte Zeit‘ so zu <b>____</b>. Früher war bei weitem nicht alles besser.	verherrlichen	ausschlaggebend	gelegen	ausuferte
Trump nutze Lügen als Möglichkeit der 'Selbst<b>____</b>', um sich besser darzustellen als er in Wirklichkeit sei.	verherrlichung	eingebunden	zuschrieben	sickerte
Glaubt Trump der New York Times – deren Berichterstattung er ja unablässig als Fake-News <b>____</b> –, hätte er allen Grund gehabt, Rosenstein zu entlassen.	verhöhnt	küren	wett	aufböten
Vertreter der AfD wollen Muslime zwingen, einen Eid auf das Grundgesetz zu leisten. Damit <b>____</b> sie, was sie zu verteidigen vorgeben. Eine Erinnerung, was Religionsfreiheit bedeutet.	verhöhnen	irreführender	spitzt	überschneiden
Er wurde von Zeitgenossen wegen seiner kühnen Ideen <b>____</b>.	verhöhnt	abtun	mitunter	entwendet
Wir hatten den Ernst der Lage völlig <b>____</b>.	verkannt	trösten	abzuzeichnen	schwingen
Er <b>____</b> ihn in seinen Fähigkeiten.	verkannte	verabschiedet	beiwohnten	vorenthalten
ein <b>____</b> Blick	verklärter	vernehmen	wartete	zäh
Ich denke doch wohl, dass ich sehr ausführlich begründet habe, warum ich ALLE Holländer und Franzosen [aus dem FC Barcelona] abgeben würde, Ajax Jugend oder nicht, für mich ist entscheidend, was ich heute auf dem Platz sehe. FDJ [Frenkie de Jong, Mittelfeldspieler beim FC Barcelona] ist dein Hoffnungsträger bei Barca? Nicht dein Ernst. Wenn du Araujo gesagt hättest oder Pedri, dann bin ich 1000% bei dir, aber sorry, so <b>____</b> sehe ich FDJ nicht. w.z.b.w siehe gestriges Spiel, ich sah da keinen FDJ, der im MF die Verantwortung übernommen hat. Da muss ein Araujo aus der Abwehr kommen oder ein Oscar, der gefühlte 100 Flanken für Chancen in den Strafraum drosch, weil aus dem MF nix kam ohne Pedri.	verklärt	verquer	verständigte	verhehlen
Du solltest die Vergangenheit nicht so <b>____</b>.	verklären	unterjochen	verrannt	gehörigen
Ihr Lächeln <b>____</b> <b>____</b>, als sie ihr Kind anschaute.	verklärte , sich	fixen , geschürt	vervollständigte , scheren	anständiges , widerfahren
Für die internationale kommunistische Glaubensgemeinschaft <b>____</b> sich die Schüsse des Panzerkreuzers Aurora, der Sturm auf das Winterpalais und die nachfolgende Machtübernahme der Bolschewiki zur großen sozialistischen Oktoberrevolution, zur historischen Zeitenwende schlechthin und schufen Legenden über Legenden.	verklärten	gezofft	verschlungen	eingebracht
Gelbe Karte wird verteilt. Tachi, der Nummer 2. Er tatschte ihn mit der Hand ins Gesicht. Dieses Wortspiel konnte ich mir nicht <b>____</b>.	verkneifen	nistet	gingen	eingeschlagen
Mein Arzt sagt, ich soll mir Sahnetorten in Zukunft <b>____</b>.	verkneifen	verklärten	geraten	übersinnliche
Seit seine Frau ihn verlassen hat, <b>____</b> er mehr und mehr.	verkommt	ausuferte	pfänden	fertig
in Schmutz und Armut <b>____</b>	verkommen	durchgegriffen	selbstgefälligen	fixe
Einer der ersten Männer, den ich in Gefängnis [als Psychiater] kennenlernte, war Zuhälter in einer <b>____</b> Gegend von Boston gewesen.	verkommenen	verschließen	überlagerte	wegen
Wenn YouTube nicht aufpasst, <b>____</b> es einem einseitigen, regierungsfreundlichen Meinungsmacher ohne Diskurs und wird nicht mehr ernst genommen, ähnlich dem öffentlich-rechtlichen Rundfunk in Deutschland.	verkommt	brisante	verachtet	malt
Die Äpfel sind <b>____</b>, weil niemand sie gegessen hat.	verkommen	bringt	zulässiger	sich
Das alte Haus ist völlig <b>____</b>.	verkommen	durch	ausgehebelt	gehörigen
Doch auch da dürfte er [Trump]  im kommenden Jahr [2019] einen Dämpfer <b>____</b> müssen: Wirtschaftsexperten prognostizieren ein Ende des Aufschwungs	verkraften	abzustellen	ließen	eingeschlagen
Wie sie den Tod ihres geliebten Mannes wohl <b>____</b> wird?	verkraften	bewältigen	vorgehalten	mutet
Die Münchner Innenstadt muss in dieser Jahreszeit ziemlich viele Touristen <b>____</b>.	verkraften	weitläufigen	überschneiden	ü
 Du kannst <b>____</b> <b>____</b> mich <b>____</b>!	dich , auf , verlassen	gab , abgerechnet , verringern	fußt , hast , check	ergangen , verhängt , verdutzte
Ein Hund ist ein <b>____</b> Jagdpartner.	verlässlicher	verringert	einnistet	hauch
Die <b>____</b> hinterlässt auch bei Widerruf ein schlechtes Image.	Verleumdung	Entrinnen	Ausgewogenes	Wirbelsäule
Der Arbeitskollege meiner Tante wurde wegen <b>____</b> angeklagt, weil er in der Abteilung behauptet hatte, er hätte meine Tante beim Ladendiebstahl beobachtet.	Verleumdung	Verzehr	Entrinnen	Gestrüpp
sie fordert die Herausgabe ihres <b>____</b>	Vermächtnisses	Darum	Gauner	Kränkung
Tatsächlich ist Obamas <b>____</b> insbesondere im linken Flügel der demokratischen Partei durchaus umstritten.	Vermächtnis	Stellung	Traust	Mit
Wir profitieren sehr vom <b>____</b> unserer Vorfahren.	Vermächtnis	Zeichnet	Hauch	Zerwürfnisse
Berlins historisches <b>____</b>, Nachtleben, und vielfältige Architektur sind über die Grenzen hinaus bekannt.	Vermächtnis	Verrenkung	Ausgewogenheit	Mit
Seine schlechte Laune hat mir den Spaß an der Party <b>____</b>.	vermiest	lassen	tilgte	beharrt
'Der Islam ist keine Religion, sondern eine politische Ideologie.' 'Muslime genießen keine Religionsfreiheit, weil der Islam diese auch nicht kennt.' Sätze wie diese sind immer wieder aus der AfD zu <b>____</b>.	vernehmen	gekürt	gelegt	verklärte
'Plötzlich wurde Ukip viel sichtbarer und lauter', sagt Sutton. 'Die Botschaft, die die Leute aus dem Fernsehen und dem Radio <b>____</b>, nämlich, dass die Armut der Einheimischen den Einwanderern geschuldet sei, stieß auf Resonanz.'	vernahmen	drehen	drängend	gräßlichen
 Ich lausche intensiv, aber ich kann absolut nichts <b>____</b>, es ist völlig still hier.	vernehmen	verdonnert	zuschlagen	verklärten
Der Richter beschloss, den Zeugen durch die Justiz seines Heimatlandes <b>____</b> zu lassen.	vernehmen	gedrängt	stelle	eingängige
Allozy wiederum sagte der taz, es gebe hierzulande eine Tendenz, Straftaten von Muslimen oder muslimisch gelesenen Menschen schnell als ‚islamistisch‘ zu <b>____</b>.	verorten	vorgeführt	gekommen	unmittelbar
Er <b>____</b> das Bild im Expressionismus.	verortete	herausstellte	kapern	plumpe
Das Öffnen der Packung <b>____</b> <b>____</b> Kauf/<b>____</b> Sie <b>____</b> Kauf der Ware.	verpflichtet , zum , verpflichtet , zum	trotzigem , drücken , machen , unverkennbar	wälzte , ging , hinausläuft , einschlägiger	ß , schlappe , gedenken , instrumentalisieren
<b>____</b> etwas <b>____</b> sein	zu , verpflichtet	trotzig , töricht	abfedern , entfacht	abzugreifen , ausgehebelt
einen Kunden <b>____</b> <b>____</b>, eine Rechnung innerhalb von 14 Tagen zu zahlen	dazu , verpflichten	verheerendes , zuwenden	vergewissern , hervorgehen	bekräftigten , taugt
Der neue Stürmere wurde für zwei Jahre <b>____</b>.	verpflichtet	erlegte	bedarf	bekräftigte
<b>____</b> vertraglich <b>____</b>	sich , verpflichten	zuschlagen , kaschieren	walzen , unterlief	anstößig , wüste
<b>____</b> auf/für zwei Jahre bei der Bundeswehr <b>____</b>	sich , verpflichten	trotzigem , erkoren	eingehen , sausen	lauerte , verbirgt
Die Verkäuferin hat durch ihre Unfreundlichkeit schon viele Kunden <b>____</b>.	verprellt	aufgestachelt	besucht	schert
Die Partei hat mit ihren Beschlüssen die Wähler <b>____</b>.	verprellt	vervollständigte	unentwegt	erregt
Trotzdem <b>____</b> Trump die Konzernlenker bald wieder: durch seine Handelskriege und seine Strafzölle gegen China und eigentlich verbündete Nationen wie Kanada und Deutschland.	verprellte	beharrt	verheerend	sträubte
Der Tisch stand etwas <b>____</b> im Raum.	verquer	harren	einstweiligen	steckt
eine <b>____</b> Lage/Stellung	verquere	geb	nachlesen	vollziehen
Sie hat ziemlich <b>____</b> Ansichten/Ideen/Denkweise	verquere	gescholten	vervollständigte	lauschten
Sie hat sich ganz <b>____</b> aufgeführt.	verquer	zugreifen	tat	unbehelligt
Übrigens, auch beim Lesen der Englichen ist einiges etwas <b>____</b>, zwar etwas weniger als im Deutschen, aber doch etwas <b>____</b>. [vielleicht ist das eher im Sinne der ersten Bedeutung]	verquer , verquer	abwälzen , verschlungen	anständiger , plump	bewegen , folgerichtiger
Während alle ihre Interessen wahren, <b>____</b> Frauen und Kinder im Kugelhagel, werden Männer zu Mördern und enden als Krüppel.	verrecken	schalt	unterziehen	beseitigte
<b>____</b> beim Tanzen <b>____</b>.	sich , verrenken	trotzige , entnahm	zuzugreifen , lauerte	abgreifen , gedrückt
Der Arzt konnte die <b>____</b> wieder einrichten.	Verrenkung	Gib	Ausschlag	Abtrünnigen
jemandem/<b>____</b> den Arm, den Hals, den Kiefer, den Fuß <b>____</b>	sich , verrenken	herausgestellt , weitläufige	nachlesen , hielt	belastbar , herausstellte
die Anzahl, die Menge, die Kosten, den Preis von etwas <b>____</b>	verringern	verharrte	aufgestachelt	verschloss
die Geschwindigkeit, das Tempo, den Abstand <b>____</b>	verringern	hin	das	einbinden
die Kosten, die Aussichten auf Besserung haben <b>____</b> <b>____</b>	sich , verringert	vorführen , zaudern	überziehen , törichtes	verbindliche , reüssierten
Es ist völlig sinnlos, herausfinden zu wollen, wer mit der <b>____</b> des Tons angefangen hat.	Verrohung	Einlenken	Vor	Obrigkeiten
Die Serie 'Squid Game' hat erneut Sorge um die <b>____</b> der Jugend ausgelöst. Wie gefährlich Gewaltinhalte für Kinder wirklich sind und wie Eltern damit umgehen können.	Verrohung	Eingebung	Stellung	Hunger
jemandem einen Job <b>____</b>; sich durch Arbeit Geld <b>____</b>	verschaffen , verschaffen	schürten , dämlicher	verhöhnt , zermürbende	bewähren , liegt
Auf der anderen Seite steht der Vorwurf, Max Czollek habe <b>____</b> durch die Betonung der jüdischen Identität einen irregulären Vorteil als Essayist und öffentlicher Diskutant <b>____</b>. Was aber soll reizvoll daran sein, <b>____</b> eine Identität zu <b>____</b>, durch die man Antisemitismus erfährt?	sich , verschafft , sich , verschaffen	stichhaltige , abwimmeln , überführt , verfängt	räumt , unterlaufen , bei , zuzuwenden	kanalisiert , erfassen , eingängig , gelübde
Du musst dir mehr Respekt <b>____</b>!	verschaffen	vermag	ausgezeichnet	erdrückt
Der Benutzer kann den Weg des Produktes verfolgen und <b>____</b> <b>____</b> <b>____</b> die Distributionskanäle und die Inhaltstoffe <b>____</b>.	sich , Gewissheit , über , verschaffen	verschlug , Gegen , entwichen , überwiegend	umgeben , Unterfangen , verhöhnt , verbindlich	umtreibt , Verzierungen , zugreifen , zusteht
<b>____</b> <b>____</b> <b>____</b> <b>____</b> <b>____</b> / <b>____</b> <b>____</b> <b>____</b> / <b>____</b> <b>____</b>	Was , verschafft , mir , die , Ehre , das , Vergnügen , [deines , Ihres , Besuches]	Erliegen , an , kündigte , überstürzte , Geschichte , anlegen , Hand , beharrliches , Es , Vorzeichen	Verrenkung , unentwegtesten , dementiert , schlossen , Vorbehalt , erlassene , Ausflucht , verbaute , Schneisen , Leisten	Aufruhr , berheblichkeit , bewährtes , legt , Setzt , verorten , Auflagen , anwärter , Eindämmung , Lob
